2500 5000
713 727 4
740 1017 3
682 1551 8
2192 2392 8
953 2290 6
480 993 1
1193 2223 2
1453 1571 9
1368 1834 4
1120 2336 9
432 528 10
1609 2147 9
277 2046 8
1109 1692 8
945 1229 2
1427 1907 8
104 1530 1
225 1559 7
1436 1488 1
2167 2257 10
390 1682 3
1333 2134 3
2402 2494 2
201 2341 6
166 1296 7
390 597 5
42 733 4
217 1174 10
72 1873 7
30 2347 8
384 2439 4
196 886 9
1798 1920 4
115 248 8
1080 1219 8
582 1946 8
776 1401 1
686 1226 4
458 2044 4
867 1082 1
1451 1702 9
1569 2040 4
1392 1608 3
790 2369 10
1131 1969 1
1386 1818 10
537 633 5
603 633 4
1051 1117 7
815 970 5
373 2025 9
1203 1598 4
238 535 1
1764 2366 5
1712 1918 6
1577 2035 7
870 2325 7
472 2481 7
245 656 9
110 1519 9
596 1436 10
935 1127 1
1495 1973 6
231 446 9
1492 1494 1
240 1603 7
397 1249 3
1757 1873 5
2087 2357 3
962 2452 7
201 2347 1
836 872 1
1236 1839 5
1239 1357 4
78 1092 6
265 1982 4
1442 2007 6
1355 2486 3
1310 1694 10
549 1930 7
983 2420 5
1664 2451 3
1926 2094 7
553 2028 10
233 2363 4
204 1503 5
1283 1981 6
1057 2201 5
758 2425 6
1513 2041 1
2264 2412 6
633 1258 8
1352 2000 5
1121 1910 2
65 1147 9
755 1118 2
787 1274 1
256 934 1
975 1684 4
68 2017 3
249 566 8
403 705 10
1323 2306 3
2111 2388 8
1175 1756 5
1009 1144 9
446 691 5
816 1011 10
1703 1765 2
1607 1744 9
240 1149 4
598 2246 3
1291 1747 3
881 1111 6
743 2442 10
1827 2328 2
154 1117 4
1769 2359 3
989 1176 8
118 1766 10
702 1317 5
1666 2321 6
76 421 5
1173 1901 6
112 1771 3
1159 1824 7
167 1331 6
815 1310 6
2200 2373 7
660 751 3
689 1242 1
1088 1102 10
33 2207 1
1031 1584 8
285 1305 3
2234 2298 8
1426 2288 10
799 1821 7
1712 1993 7
347 1920 1
2214 2270 5
3 301 3
771 1773 1
253 2156 6
1630 1723 2
975 2391 5
214 1624 9
763 2126 5
154 1216 7
22 254 9
239 294 3
47 2343 5
1134 2344 6
696 998 5
778 2383 6
302 728 7
433 1407 4
788 1749 5
591 902 8
1659 2400 8
1102 1611 2
1450 2058 6
220 1025 5
178 1173 6
348 1968 9
314 895 6
794 1625 9
540 1401 4
1808 2034 10
77 1563 8
659 2375 5
661 1268 2
381 714 2
2291 2488 9
933 1815 9
2258 2360 5
675 2454 9
587 2137 9
107 700 3
1055 1334 9
724 1089 10
906 964 3
583 2430 7
1655 2075 4
1466 2375 6
880 1264 4
671 1544 10
603 934 9
64 2462 6
303 1466 9
840 1287 1
742 2184 6
1314 2017 3
570 2036 2
352 928 1
1441 2172 8
2067 2281 5
1931 1975 7
1455 1641 5
410 596 6
1466 2445 6
415 1122 4
943 1664 8
1366 2299 3
1367 1466 9
621 1753 10
1026 1345 7
546 1577 6
1292 1638 4
476 1093 3
907 1487 8
391 427 3
1798 2193 9
762 1994 10
1109 1673 9
1888 1904 6
262 1815 2
611 1190 2
670 2357 5
194 616 9
545 1755 2
652 1029 7
84 1539 4
1584 1768 10
1091 1301 8
1310 1470 9
1344 1724 10
1486 2262 7
1353 1677 7
473 1496 3
675 752 1
486 2178 4
711 1594 2
1283 1569 2
1951 1961 4
405 1445 10
1224 1703 2
1320 1806 7
618 779 6
673 1270 3
120 1116 3
501 2071 5
904 2279 8
1187 1563 3
2067 2433 8
1197 1931 9
747 1391 2
1682 2366 6
1254 2130 4
1050 1201 8
261 338 9
504 1054 9
537 1600 8
131 456 7
1451 1555 5
600 2291 10
929 1871 1
163 367 3
863 1301 3
1909 2482 10
1115 2110 4
289 1047 10
1094 1273 7
29 1292 1
280 1391 1
780 784 1
388 2494 3
556 1904 4
837 842 4
1033 1824 1
1689 2239 9
47 2362 10
1577 2374 9
533 1856 8
2206 2384 5
1737 2342 8
808 1670 5
449 714 6
640 1413 8
1721 1800 6
1103 2492 10
148 348 5
397 716 10
107 1987 7
1528 2290 5
1108 1811 9
933 2173 3
349 2019 3
1262 1816 3
260 1688 8
941 2132 9
260 960 5
1495 1873 1
970 2006 2
1500 1824 6
1133 2327 6
363 884 10
1089 1394 10
1756 2292 4
1779 1931 2
724 1226 5
908 1039 2
575 1091 4
121 1786 1
989 1266 9
927 2228 6
1577 2070 3
395 2082 10
580 982 1
905 1186 2
947 2276 8
440 1596 6
2188 2246 6
1298 1642 5
1614 2090 4
77 902 10
465 2251 1
882 2075 8
1373 1653 1
1308 1715 2
227 1673 10
1331 2209 3
280 1111 7
263 912 7
1165 2299 8
2 653 10
1085 2364 3
189 355 3
142 2410 4
497 801 2
1055 1382 8
808 1414 3
181 1576 4
252 1271 4
1798 2094 10
823 1101 4
13 1310 6
366 2291 6
695 825 1
1236 2148 2
1749 2189 3
3 2170 1
1700 1901 3
717 2061 10
1058 1078 3
39 488 1
188 2295 10
2366 2369 8
1153 1543 10
81 903 1
1078 1543 9
479 2473 5
36 955 7
127 1604 3
161 1033 6
1492 2253 9
44 163 9
50 1083 2
382 1523 9
1830 1894 4
33 906 3
112 205 7
1309 1897 9
669 1584 8
723 749 9
668 1403 3
1508 2417 10
162 1715 3
86 2316 2
673 2485 2
107 2150 5
80 1488 2
281 1237 10
273 2334 10
256 2152 9
33 1607 4
2027 2400 4
1037 1528 5
1392 2383 5
1788 1792 6
1298 1826 6
442 1414 1
126 1308 9
1309 1531 5
51 1338 5
89 949 1
1317 1343 4
657 2120 9
1809 2391 7
674 1112 8
684 1944 2
595 2231 10
871 2132 1
151 222 7
1976 2030 7
879 2083 6
1303 1837 8
2115 2356 7
2232 2320 7
1077 2185 1
1386 1865 10
120 1298 8
192 1590 8
857 2351 2
375 1336 5
1313 2045 5
286 352 10
1613 1753 4
1395 1973 3
700 1005 9
451 659 3
778 1947 3
877 2106 5
1173 2323 6
1564 2075 6
1394 2106 1
1184 1865 3
1047 2367 3
969 1446 5
1562 2288 10
695 1094 10
1531 1606 5
1345 1726 5
370 1787 6
203 2142 7
1790 2098 3
565 2014 1
1822 1908 3
494 1404 4
1605 1849 5
90 2376 6
1477 1593 2
485 1444 6
406 1966 5
142 1963 4
1207 2333 2
916 1902 9
672 1231 6
261 277 6
457 1546 7
1845 2196 4
1094 1522 9
1049 1885 2
94 1620 6
352 1754 9
69 250 1
165 1790 3
568 2130 1
1240 1593 9
1707 2060 9
402 1225 9
602 1585 5
10 1499 3
129 1191 3
275 1652 9
15 577 2
1233 2471 1
2000 2136 4
2291 2301 5
1148 1373 5
546 1463 4
1242 2238 5
447 1222 2
1613 2417 6
1835 2123 3
485 992 8
1244 2044 1
180 2367 8
512 1011 8
220 1691 1
55 1525 2
1257 1876 4
1903 2219 10
1880 2427 5
250 311 6
837 979 2
936 1068 7
525 1037 3
1440 1608 9
1366 2418 6
987 2344 6
710 933 6
881 945 7
465 654 3
562 2065 5
555 2408 9
1342 1996 7
1038 2425 5
1374 1573 5
766 2385 5
774 937 2
555 1737 3
1187 1318 2
91 1946 9
904 2464 1
756 873 5
406 2427 1
1113 2132 7
1129 1994 9
1788 1902 6
166 2338 10
2081 2243 7
745 1143 9
565 1350 5
1661 2214 8
1552 2292 7
28 2094 8
686 2197 3
1296 2325 9
770 1247 5
744 1156 2
992 1345 7
285 851 6
781 2495 1
1789 2098 8
1446 2333 8
1561 1710 4
791 1343 8
543 1771 3
1687 1742 5
320 2454 2
1467 2303 4
732 1228 9
616 2298 9
656 2075 9
215 2230 6
1522 2462 3
200 783 9
1205 1271 7
352 575 5
729 2108 5
750 1641 2
608 896 4
610 1475 8
2070 2439 2
1369 1643 9
253 466 3
613 1436 2
1778 2177 9
1351 1769 1
237 1828 10
288 680 7
15 537 1
1761 1817 10
771 2270 9
179 1713 4
206 757 3
314 606 6
348 534 5
1163 2319 5
991 1371 9
358 476 7
1030 1051 1
380 2445 5
279 1201 9
491 1068 7
1472 2381 7
761 935 4
1343 1568 2
623 1145 5
1033 1285 9
1239 1932 7
647 2119 9
349 1502 2
765 2298 5
364 902 2
64 2312 10
1328 1584 9
662 1642 8
728 1176 2
1964 2261 9
1322 2447 2
1684 1828 3
783 802 10
2077 2295 10
708 1353 9
1679 1775 5
1073 1744 6
421 1456 10
551 1888 8
711 1652 5
1999 2381 4
429 1065 6
723 852 5
135 512 5
9 1634 5
694 1778 4
2102 2274 3
649 2186 1
364 476 1
180 738 3
1885 2061 6
941 1907 10
1311 1361 8
465 1080 2
901 1195 6
1416 2407 4
184 2488 2
1662 1729 8
541 1806 9
599 1358 6
1968 1991 7
1227 1981 10
126 337 2
280 1912 10
645 1498 9
1272 2070 7
333 2433 6
990 1256 3
809 1170 2
85 2255 6
1739 1979 6
558 1812 2
894 1804 9
207 1457 4
951 1617 7
1908 2125 10
1070 1845 10
168 1934 1
1256 1286 3
84 2404 5
995 1695 2
1204 2223 10
1085 1908 2
1207 1938 1
272 523 5
1769 2014 9
425 2459 3
795 1973 6
932 1588 5
66 224 1
245 2338 10
1079 1637 3
455 2244 5
710 1324 8
341 2094 4
1336 1360 10
389 2287 4
208 1662 1
88 2361 4
1003 2096 6
239 403 9
1492 2388 4
1988 2249 1
481 746 9
492 1193 5
1871 2216 6
1043 1467 7
75 1743 9
316 593 10
506 1638 2
954 1398 10
1453 2427 2
22 1406 6
335 381 10
993 2025 1
1117 2434 4
659 1629 1
1283 1790 2
89 1744 4
581 1443 3
1033 1510 4
225 1697 9
920 1736 10
79 2416 3
60 2013 1
1413 2496 10
2095 2368 9
64 443 7
824 1506 4
1173 1836 7
984 2419 1
187 1089 5
1169 1938 7
762 793 3
689 2076 7
1080 1413 2
463 1124 1
670 2207 2
762 2362 5
291 1394 4
619 711 3
1378 1831 8
1009 1765 9
525 1930 8
1325 1424 1
769 1654 2
385 1577 10
593 2488 3
1875 2058 4
486 977 2
974 2381 10
860 1396 8
651 1336 8
1521 1615 1
189 457 6
1868 2327 8
694 2486 7
438 1946 7
85 1492 5
465 589 1
439 2150 9
916 2166 10
377 2308 8
82 743 4
743 2073 7
494 2424 4
133 2068 3
857 1679 6
1003 2477 5
86 1217 3
1183 2027 10
1171 1917 1
620 2114 9
204 1054 7
340 1964 5
95 2418 7
792 1892 1
613 1693 9
349 1997 3
538 885 3
986 2138 5
534 2367 1
822 1074 1
1909 2018 10
118 674 1
136 2263 7
3 500 7
859 2067 8
90 1801 4
548 568 5
737 2317 2
2206 2415 4
50 1630 4
83 1466 4
178 1707 6
514 873 8
23 870 8
1252 2199 3
1562 2140 6
1508 1964 2
1829 2449 2
1335 1937 4
1483 1757 10
605 2430 5
1340 1512 3
1280 1830 10
128 2479 10
742 1803 2
125 2459 3
1434 1777 10
1165 1397 7
730 2331 10
277 1083 4
3 1041 8
821 1694 5
2441 2484 6
1330 1773 2
120 159 8
398 1389 10
461 1257 4
425 2329 2
128 2454 3
547 2387 7
179 1800 10
1800 2361 5
960 1749 6
838 1624 3
1644 2335 2
370 1635 8
1393 1673 4
552 1283 6
112 419 2
223 2455 1
418 1429 1
343 644 4
893 1653 6
124 2024 6
408 1264 1
1248 1921 9
218 832 1
2054 2453 1
526 2190 7
718 897 1
1468 1554 5
156 1982 5
319 1131 6
774 2475 1
397 1358 7
614 1040 6
39 1839 6
2305 2374 5
380 2181 10
575 662 2
34 2433 7
2100 2299 9
393 2339 9
352 2129 4
2231 2263 7
1365 1879 4
984 1365 9
779 2204 8
880 1733 9
1016 1732 9
758 1572 5
712 1239 5
1812 1848 2
1095 2266 7
1976 2088 6
115 1389 3
1410 1720 5
1725 1792 5
770 2245 7
236 2400 6
48 2454 9
770 2410 1
2223 2395 9
1184 1890 6
2185 2343 3
1660 1675 2
1057 2490 1
184 2475 6
1786 2341 10
339 1775 5
321 1302 6
1258 2188 6
1721 2428 8
1040 1212 1
403 615 2
600 991 9
400 603 1
362 1184 6
469 1691 4
106 921 9
1867 2075 6
1522 1603 3
329 1923 9
905 1075 4
1410 2241 10
1322 1903 7
624 1141 3
1108 1221 4
1927 1970 10
1286 1547 1
2155 2314 4
77 215 3
123 1153 7
884 2157 2
607 1334 10
2035 2362 1
1304 1358 9
239 851 6
2344 2475 5
738 758 7
1721 2307 7
332 973 7
488 2152 7
492 1055 5
71 2347 8
81 589 5
681 1880 6
289 1041 9
57 519 4
921 2498 2
1553 2174 10
185 595 4
1043 1465 6
1147 1732 1
1175 2448 9
495 1503 9
759 2231 3
418 1624 8
261 1123 6
140 1453 9
133 429 4
52 1378 6
914 1745 9
1051 2075 7
1563 2108 6
1530 1792 5
535 1164 9
261 1428 3
1581 1951 6
349 1293 8
381 2101 1
76 151 3
214 905 3
1552 1733 9
878 1030 7
515 2213 9
48 1530 1
175 2281 6
358 1980 5
329 2458 2
131 211 1
1204 1948 3
2254 2486 2
278 1981 5
695 1936 6
78 1195 9
442 2094 9
83 690 8
2122 2388 10
768 1359 1
1359 2006 4
249 1617 9
543 1726 5
1196 2246 1
1388 1857 10
501 1397 1
971 1214 1
380 2276 9
186 440 8
535 1796 8
278 1870 1
838 1156 10
679 1912 6
480 2009 10
618 942 10
666 978 9
2176 2338 10
2040 2198 9
321 495 3
540 744 2
1360 1903 6
514 1578 1
642 1445 8
1426 2441 2
579 1291 6
918 1044 8
1009 2067 4
1386 1823 3
1144 1705 8
350 797 7
2285 2435 8
1687 1795 10
414 1301 2
597 2282 1
1002 2394 1
1800 2232 7
977 2493 2
533 1622 7
777 1452 3
1735 1889 2
180 765 6
317 1573 1
738 1743 5
157 876 7
1544 2036 4
912 1785 8
917 2172 4
937 1508 1
1439 1868 6
1694 2283 4
1902 2275 9
621 746 5
109 1248 9
320 670 3
1692 2287 4
1856 2428 7
1212 1397 3
558 1481 1
214 2027 1
1153 1789 7
489 2167 3
592 789 8
1694 2498 9
57 1724 3
724 2357 8
1420 2222 1
1236 2098 1
613 906 4
284 1542 5
1538 1680 8
1139 1892 4
540 813 6
142 946 8
1474 2085 8
1684 2033 1
755 1189 5
1350 2130 4
651 1375 6
1231 2091 9
8 295 10
1542 1554 7
87 1547 5
457 2199 10
279 1770 1
250 2149 7
668 1055 7
1425 1728 3
411 1254 5
846 957 7
846 1170 9
1635 2216 5
333 2468 10
1933 2076 5
214 2453 6
789 1822 8
375 2348 3
2314 2366 2
448 1858 2
301 398 7
1260 2267 8
103 2490 6
162 2183 9
1034 1209 10
1454 2294 8
1376 2166 8
141 364 3
391 404 7
698 1753 8
722 1441 10
297 722 5
460 629 1
645 2071 8
1158 2092 7
321 885 1
492 1414 4
87 627 8
1139 1502 1
762 2486 4
187 1718 3
792 1060 4
118 614 4
1182 1819 4
1144 1412 10
1041 1858 7
134 1053 9
1831 2175 10
1128 2251 2
115 1889 3
1879 2171 5
470 2262 2
279 1089 3
1621 1999 3
1343 2178 8
348 2390 4
1712 1855 8
1061 1970 5
880 1106 2
1119 2093 8
842 2248 10
1496 1605 10
91 1135 6
312 1722 8
227 1315 7
1201 2340 4
171 737 3
366 1189 7
155 1101 1
346 1401 4
1164 2242 4
992 2265 7
521 635 3
611 1592 10
282 1072 9
408 1657 3
1772 2251 5
53 473 8
288 1672 7
149 1733 3
529 742 1
488 990 5
18 2370 10
1157 2239 3
388 2102 3
560 1594 2
1959 2044 1
1928 2398 8
675 1241 5
429 2069 3
296 1011 3
381 2369 2
708 864 9
1549 1809 10
1434 1667 6
186 423 1
1101 1514 1
572 2256 2
1673 2047 1
751 851 10
2339 2436 5
2025 2459 1
2379 2475 2
600 1432 7
511 1587 6
1296 2373 5
316 2284 7
209 989 10
910 2248 2
270 1606 8
57 616 1
1380 1839 7
1338 2020 1
1359 2339 10
1057 1654 9
525 2429 5
692 1190 3
41 1847 10
293 1421 1
772 2175 5
457 602 7
580 1822 4
399 572 7
1683 1934 5
213 1446 3
1249 1888 3
893 1696 2
1198 1535 5
1183 2013 6
34 650 1
1856 2440 9
199 1622 5
1340 1960 8
919 2431 3
283 1015 1
